listing_id,source_site,url,scrape_timestamp,ad_date,title,brand,model,trim,year,price_lkr,price_raw,is_negotiable,mileage_km,mileage_raw,fuel_type,transmission,engine_cc,body_type,condition,location,options,description,seller_hash,is_dealer_guess,is_promoted,views,parse_warnings
11979405,riyasewana,https://riyasewana.com/buy/suzuki-wagon-r-sale-matugama-11979405,2026-07-18T17:29:28,"2026 Jul 18, 10:55 am",Suzuki Wagon R,Suzuki,Wagon R,,2017,6750000,"Rs. 6,750,000",False,95000,"95,000 km",Petrol,Automatic,660,car,used,Matugama,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,"FOR SALE: Suzuki Wagon R 2017 - Japan **Vehicle Details** - **Brand:** Suzuki - **Model:** Wagon R Full Option - **Year:** 2017 - **1st Registration:** 2018 - **Number:** CAX - **Mileage:** 95,000km - **Engine:** 660cc Petrol - **Transmission:** Automatic - **Color:** Pearl White - **Made in:** Japan - **Ownership:** 2nd Owner - **Condition:** Accident Free, Well Maintained, Original Paint **Features - Full Option** ✓ Push Start + Keyless Entry ✓ Auto Climate A/C ✓ Touch Screen Player with Reverse Camera ✓ ABS Brakes ✓ Dual Airbags ✓ Alloy Wheels ✓ Power Shutters",485e90c486a31868,False,False,15,
11979408,riyasewana,https://riyasewana.com/buy/honda-fit-shuttle-sale-negombo-11979408,2026-07-18T17:29:28,"2026 Jul 18, 10:56 am",Honda Fit Shuttle,Honda,Fit Shuttle,,2012,8790000,"Rs. 8,790,000",False,112,112 km,Hybrid,Automatic,1330,car,used,Negombo,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,𝑪𝑨𝑮** 𝑺𝑰𝑳𝑽𝑬𝑹🤍 𝑭𝒊𝒕 𝑺𝒉𝒖𝒕𝒕𝒍𝒆 𝑮𝑷2 2012 𝑴𝒂𝒏𝒖𝒇𝒂𝒄𝒕𝒖𝒓𝒆𝒓 2015𝑹𝒆𝒈𝒊𝒔𝒕𝒆𝒓 𝑴𝒖𝒍𝒕𝒊𝒇𝒖𝒏𝒄𝒕𝒊𝒐𝒏 𝑺𝒎𝒂𝒓𝒕 𝑲𝒆𝒚 𝑮𝒆𝒏𝒖𝒊𝒏𝒆 𝑴𝒂𝒊𝒍𝒈𝒆 𝑺𝒆𝒓𝒗𝒊𝒄𝒆 𝒕𝒂𝒈𝒔 𝑨𝒗𝒂𝒊𝒍𝒂𝒃𝒍𝒆 𝑴𝒐𝒔𝒕 𝑫𝒆𝒎𝒂𝒏𝒅𝒆𝒅 𝒂𝒏𝒅 𝑨𝒕𝒕𝒓𝒂𝒄𝒕𝒊𝒗𝒆 𝒄𝒐𝒍𝒐𝒖𝒓 𝑾𝒆𝒍𝒍 𝒂𝒏𝒅 𝑻𝒊𝒎𝒆𝒍𝒚 𝑴𝒂𝒊𝒏𝒕𝒂𝒊𝒏𝒆𝒅 𝒄𝒂𝒓 𝑨𝒖𝒕𝒐 𝑺𝒕𝒐𝒑 𝑹𝒆𝒂𝒓 𝑾𝒊𝒑𝒆𝒓 𝑨𝒏𝒅𝒓𝒐𝒊𝒅 𝑷𝒍𝒂𝒚𝒆𝒓 𝑹𝒆𝒗𝒆𝒓𝒔𝒆 𝑪𝒂𝒎𝒆𝒓𝒂 𝑨𝒍𝒍𝒐𝒘 𝒘𝒉𝒆𝒆𝒍 𝑶𝒑𝒕𝒊𝒎𝒂𝒍 𝑪𝒐𝒏𝒅𝒊𝒕𝒊𝒐𝒏 𝑵𝒐 𝑴𝒂𝒋𝒐𝒓 𝑨𝒄𝒄𝒊𝒅𝒆𝒏𝒕 𝑩𝒆𝒔𝒕 𝑪𝒐𝒏𝒅𝒊𝒕𝒊𝒐𝒏 𝑪𝒂𝒏 𝒔𝒆𝒆 𝑸𝒖𝒊𝒄𝒌 𝑪𝒂𝒓 𝑺𝒂𝒍𝒆 𝒘𝒆𝒏𝒏𝒂𝒑𝒑𝒖𝒘𝒂.,921524c2b3a26c1f,False,False,10,mileage_implausibly_low
11979469,riyasewana,https://riyasewana.com/buy/mazda-demio-japan-sale-malabe-11979469,2026-07-18T17:29:28,"2026 Jul 18, 11:01 am",Mazda Demio Japan,Mazda,Demio Japan,,2007,4890000,"Rs. 4,890,000",False,190000,"190,000 km",Petrol,Automatic,1330,car,used,Malabe,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,"BUY OR EXCHANGE WITH YOUR VEHICLE 🚗 ✔️ Make වර්ගය - MAZDA 🚘 ✔️ Model මාදිලිය - DEMIO ☝️ ✔️ Mfc.Year නිෂ්පාදිත.වර්ෂය - 2007 👼🏾 ✔️ Reg.year ලියාපදිංචි.වර්ෂය - 2010 ⌚️ ✔️ FUel ඉන්ධන - PETROL⛽️ ✔️ Km කිලෝමීටර් - 190,000Km ✔️ Engine cc එන්ජිම - 1300 CC 🎠 ✔️ Transmission - AUTOMATIC 🕹 ☆MAZDA DEMIO ☆1300 CC ☆AUTOMATIC TRANSMISSION ☆2007 / 2010 ☆100% ORIGINAL INTERIOR ☆DUAL AIR BAGS ☆ABS ☆GOOD PAINT CONDITION ☆AC / POWER STEERING / POWER SHUTTERS / POWER MIRRORS ☆HOME USE ☆CENTER LOCK ☆100% GOOD RUNNING CONDITION PRICE CAN BE NEGOTIABLE AFTER INSPECTION ඔබ පැමිණ වාහනය පරීක්ෂා කිරීමෙන් පසුව මිල ගන්න සාකච්ඡා කර ගත හැකිය. 💰 Price මිල - 48,90,000/= (PRICE NEGOTIABLE) 🚘 RIYOLGA AUTO MART 🚘",814a48d390feb698,False,False,25,
11979376,riyasewana,https://riyasewana.com/buy/suzuki-swift-sale-homagama-11979376,2026-07-18T17:29:28,"2026 Jul 18, 10:53 am",Suzuki Swift,Suzuki,Swift,,2010,5650000,"Rs. 5,650,000",False,143000,"143,000 km",Petrol,Automatic,1300,car,used,Homagama,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,2012 register Intelligence key A.b.s Air Big 6.spikar New tayar,690d7280a9a225e9,False,False,24,
11979365,riyasewana,https://riyasewana.com/buy/suzuki-wagon-r-sale-anuradapura-11979365,2026-07-18T17:29:28,"2026 Jul 18, 10:51 am",Suzuki Wagon R Stingray,Suzuki,Wagon R Stingray,,2017,7290000,"Rs. 7,290,000",False,76000,"76,000 km",Hybrid,Automatic,660,car,used,Anuradapura,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,YOM - 2017 2nd Owner 76000km Original 2 Keys Excellent Condition Home used car 72.90/- Tel - 0717182804,c4ba35d1ee6e6626,False,False,24,
11944493,riyasewana,https://riyasewana.com/buy/toyota-aqua-sale-piliyandala-11944493,2026-07-18T17:29:28,"2026 Jul 12, 1:31 pm",Toyota Aqua,Toyota,Aqua,,2014,7450000,"Rs. 7,450,000",False,118000,"118,000 km",Petrol,Automatic,1500,car,used,Piliyandala,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,"Toyota Aqua S grade push start keyless entry. Hybrid battery,ABS replaced recently, Bill available,both under warranty. Android Player with Reverse camera. Interior & exterior supper condition. 2013 / 2014 Registered. Genuine maillege 118,000 Km. 2nd owner,All record available. Contact Details : 0768 870 428 Price : Rs : 7,450,000.00",99a4686bcb175186,False,True,1151,
11979374,riyasewana,https://riyasewana.com/buy/nissan-n16-ex-sale-negombo-11979374,2026-07-18T17:29:28,"2026 Jul 18, 10:53 am",Nissan N16 Ex Saloon,Nissan,N16 Ex Saloon,,2000,3725000,"Rs. 3,725,000",False,168600,"168,600 km",Petrol,Manual,1300,car,used,Negombo,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,"Nissan N16 Manuel EX SALOON Car For Sale .....!! ☎️ 0768899925 මුලු මුදල 👉 37,25000/= 👉 ( ලක්ශ 25-26 ක් පමන ලීසිං / Speed Draft ලබා ගත හැක ) ✨1300cc ✨Manuel Gears ✨2000 Year 2002 Registered ✨Silver & Beige Interior ✨Alloy Wheels & New Tyres ✨Very Clean Interior / R, Camera ✨Engine & Gear Box 100% ✨Good Tyres / Top Condition ✨Mint Condition Car .....!! ALL OPTIONS ARE PERFECTLY WORKING ✅ Genuine Buyers Only Pls....!! ✌️ Location - Negombo ( මීගමුව )",ad8bff4633b5e268,False,False,52,
11607922,riyasewana,https://riyasewana.com/buy/volvo-240-glt-sale-colombo-11607922,2026-07-18T17:29:28,"2026 Jul 18, 10:49 am",Volvo 240 GLT 2.3 Wagon,Volvo,240 GLT 2.3 Wagon,,1988,4000000,"Rs. 4,000,000",False,102000,"102,000 km",Petrol,Automatic,2300,car,used,Colombo,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,"Classisc Car Original second owner collectors. Only original petrol automatic station wagon in Sri Lanka. Private used in genuine condition. 2300cc Auto Petrol with leather seats, AC, PS, PM, Central Locking, Alloy wheels, original hood rack, 7 seater wagon. Running condition but needs little attention. Genuine buyers only, NO BROKERS. sale by owner.",2dc761c1fa08f2c3,False,False,78,
11979366,riyasewana,https://riyasewana.com/buy/honda-civic-fd3-sale-galle-11979366,2026-07-18T17:29:28,"2026 Jul 18, 10:52 am",Honda Civic Fd3 Hybrid,Honda,Civic Fd3 Hybrid,,2009,6350000,"Rs. 6,350,000",False,1,1 km,Petrol,Automatic,1300,car,used,Galle,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,"Honda civic fd3 Price : 6,350,000 Down payment : 1,500,000 Galle 0777591415 ☎️ 0773103938 ☎️",274a14aacbda90b5,False,False,28,mileage_implausibly_low
11979303,riyasewana,https://riyasewana.com/buy/suzuki-wagon-r-sale-bandaragama-11979303,2026-07-18T17:29:28,"2026 Jul 18, 10:46 am",Suzuki Wagon R,Suzuki,Wagon R,,2020,5895000,"Rs. 5,895,000",False,78000,"78,000 km",Petrol,Automatic,998,car,used,Bandaragama,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,"Suzuki Wagon R VXI 2020 ⭕Condition - Registered Used ⭕Type -Car ⭕Make - Suzuki ⭕Model - Wagon R VXI ⭕Manufacture Year - 2020 ⭕Registration - 2020 ⭕Price-Rs.-5,895,000/- ⭕Transmission - Automatic ⭕Fuel Type - Petrol ⭕Engine cc - 998 ⭕Air Condition-... ⭕Power Steering-..... ⭕Power Mirror-... ⭕Power Window-.... 👌Full Option 👌Original Paint 👌Android Player 👌Remort Key 👌Central Lock 🏠️Home used 👌Tyre set 90% 👌Best in condition 👌Finance can be arranged within a day Minimum down payment 23 lkhs SJ car sale Panadura Best place to buy your vehicle 12 years experience For more vehicles 👇 අපගේ අනෙකුත් විකිනීමට ඇති වාහන ගැන දැන ගැනීම සදහා පහත FB page එකට පිවිසෙන්න.... https://www.facebook.com/marketplace/profile/100050275086740/?ref=permalink&mibextid=6ojiHh SJ Motor Traders FB Page...👇 https://www.facebook.com/share/1AJvTdaKpX/?mibextid=wwXIfr ⭕📞Call SJ Car sale for the best prices in the market❗ Denuwan ishara ☎ 0️⃣7️⃣4️⃣1️⃣3️⃣1️⃣4️⃣4️⃣7️⃣1️⃣ ☎ -0741314471 Whatsapp-0741314471 Price-Rs.5,895,000/-",edd72f99e7429e5f,False,False,26,
11979348,riyasewana,https://riyasewana.com/buy/toyota-carina-sale-dehiwala-mount-lavinia-11979348,2026-07-18T17:29:28,"2026 Jul 18, 10:51 am",Toyota Carina,Toyota,Carina,,1999,4875000,"Rs. 4,875,000",False,173000,"173,000 km",Petrol,Automatic,1500,car,used,Dehiwala-Mount-Lavinia,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,"Toyota Carina Ti AT212 GF-XXXX, Millage 173,000 KM Maintained by Toyota Lanka (Service records available), 1500CC Previous Eco Emission Test Available. YOM - 1999 REG - 2001 Android player, Full Option, Automatic, Retractable Mirrors, Controllers Reading Lamps, Rear wiper, Touch AC with Climate Control, ABS Brake System, Dual Air Bags Sun Glass Holder, Alloy Wheel, All Four New Tyres, Vehicle Exterior And Interior Is In Good Condition, Home Used Car",362fe752b3bd77fd,False,False,39,
11979342,riyasewana,https://riyasewana.com/buy/suzuki-maruti-sale-kiribathgoda-11979342,2026-07-18T17:29:28,"2026 Jul 18, 10:50 am",Suzuki Maruti,Suzuki,Maruti,,2005,1825000,"Rs. 1,825,000",False,84253,"84,253 km",Petrol,Manual,800,car,used,Kiribathgoda,AIR CONDITION,2005 years JY XXXX EFI engine 100%original body new plent good giyer box and raning super condition engine room with diky room original gammuttu original thattu original no accident and tinkering good condition original apostin and sheet good new batary tayer good call me details??,6d5d7c186ffb0ce6,False,False,38,
11979287,riyasewana,https://riyasewana.com/buy/toyota-prius-g-sale-chilaw-11979287,2026-07-18T17:29:28,"2026 Jul 18, 10:45 am",Toyota PRIUS G TOURING,Toyota,PRIUS G TOURING,,2012,,Negotiable,True,152700,"152,700 km",Hybrid,Automatic,1800,car,used,Chilaw,,TOYOTA PRIUS G TOURING SELECTION Y OM 2012 DECEMBER REG IN 2015 JUNE 1 ST OWNER GENUINE MILAGE DONE ONLY 152700KM SERVICE RECORDS AVAILABLE HYBRID BATTERY AND ABS REPLACED DUAL SCOOP HEAD LAMPS HEAD LAMP WASHERS 17 INCH ALLOYS ADAPTIVE CRUISE CONTROL AUTO BRAKING SYSTEM LEATHER ELECTRIC SEATS KEYLESS ENTRY 17 INCH ALLOYS 8 AIR BAGS 2 SMART KEYS ZENON SCOOP AUTO FOCUS HEAD LAMPS DARK SENSOR AUTO HEAD LAMPS PUSH START WRINCKER MIRRORS DUAL MULTIFUNCTION STEERING WHEEL BEIGE INTERIOR ORIGINAL CARPETS REAR WIPER ENGINE GEAR BOX 100% VERY ECONOMICAL CAR 24KM - 28KM DONE PER LITRE ALPINE CAR AUDIO SYSTEM NOTHING TO DO JUST BUY AND RIDE,94778e54a69e8135,False,False,21,
11903991,riyasewana,https://riyasewana.com/buy/suzuki-wagon-r-sale-colombo-11903991,2026-07-18T17:29:29,"2026 Jul 17, 3:34 pm",Suzuki Wagon R Custom ZX,Suzuki,Wagon R Custom ZX,,2026,9250000,"Rs. 9,250,000",False,400,400 km,Hybrid,Automatic,660,car,new,Colombo,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,"2026 Suzuki Wagon R Custom ZX Hybrid - Pearl White | 406 km | Brand New Personally imported 2026 Suzuki Wagon R Custom ZX Hybrid in Pearl White. Genuine Japanese vehicle in immaculate condition with only 406 km on the odometer. Top-spec ZX Hybrid with Suzuki Safety Support, offering excellent fuel economy, advanced driver assistance features, and premium factory equipment. Features: 660cc Hybrid Engine CVT Automatic Transmission 2WD Smart Key & Push Start Adaptive Cruise Control (ACC) Lane Keep Assist Lane Departure Warning Dual Sensor Brake Support II Front Collision Mitigation Braking Front & Rear Parking Sensors Automatic Climate Control Touchscreen Infotainment System Multi-Function Steering Wheel Heated Steering Wheel Heated Front Seats LED Projector Headlights LED Fog Lamps Factory 15"" Alloy Wheels Electronic Stability Control (ESP) Auto Idle Stop Rear Roof Spoiler Factory Privacy Glass ABS & Dual Airbags Auction Grade S with Interior Grade A. Personally imported, accident-free, unmodified, and in showroom condition. 0766886154 0724310276 Serious buyers are welcome. Inspection can be arranged by appointment.",ace9a117ce2e73ce,False,True,1125,
11979375,riyasewana,https://riyasewana.com/buy/honda-grace-ex-sale-malabe-11979375,2026-07-18T17:29:29,"2026 Jul 18, 10:53 am",Honda Grace Ex,Honda,Grace Ex,,2017,9950000,"Rs. 9,950,000",False,103500,"103,500 km",Petrol,Automatic,,car,used,Malabe,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,"Honda Grace EX Package – 2016 (2017 Registered) – Black 🔹 Make / Model: Honda Grace EX Package 🔹 Year of Manufacture: 2016 🔹 Year of Registration: 2017 🔹 Colour: Black 🔹 Mileage: 103,200 km 🔹 Ownership: 3rd Registered Owner • 2nd owner was a vehicle trader and transferred the vehicle using a draft registration for resale purposes. Vehicle Highlights ✅ Original factory paint (accident-free body condition) ✅ Original seats in excellent condition – no tears or damage ✅ Yokohama tyres with approximately 90% tread remaining ✅ Full service recently completed ✅ No repairs or maintenance required – ready to drive ✅ Service records available ✅ Import documents available for inspection ✅ Well maintained and carefully used vehicle ✅ Smooth engine and gearbox performance ✅ Clean interior and exterior condition Additional Information ✔ Genuine mileage ✔ Fuel-efficient and comfortable daily driver ✔ Ideal family or personal vehicle ✔ Inspection can be arranged for genuine buyers Price: Rs. 99.5 (Negotiable after inspection) 📞 Contact: 0711412503 A well-maintained Honda Grace EX Package with original paint, complete service history, import documents, and recent full service. Buy and drive with confidence – nothing to do! Reposting due to time waster!!!",02561fff0fdc96e6,False,False,14,
11979295,riyasewana,https://riyasewana.com/buy/toyota-prius-s-sale-kadawatha-11979295,2026-07-18T17:29:29,"2026 Jul 18, 10:45 am",Toyota Prius S,Toyota,Prius S,,2011,8650000,"Rs. 8,650,000",False,200000,"200,000 km",Hybrid,Automatic,1800,car,used,Kadawatha,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,✅ battery checked & quality battery ✅ New tyres,9043b69cc208f5bd,False,False,37,
11979291,riyasewana,https://riyasewana.com/buy/renault-kwid-sale-kadawatha-11979291,2026-07-18T17:29:29,"2026 Jul 18, 10:45 am",Renault Kwid,Renault,Kwid,,2016,3795000,"Rs. 3,795,000",False,85000,"85,000 km",Petrol,Manual,800,car,used,Kadawatha,AIR CONDITION|POWER STEERING|POWER WINDOW,"Renault kwid car for sale 2nd owner Original condition car No any accident or damage කිසිදු අනතුරක් සිදුවී නොමැත Genuine mileage 85000 Service records are available Emissions test reports are available පැරනි සර්විස් වාර්තා සහ දුම් සහතික ඇත Reverse camera Touch screen Navigation with google maps Bluetooth Video player Fully carpets YOM 2016 Call me for more informations 0726541541 Leasing facility can be arranged according to your need within one day Minimum down payment 1,100,000/- ඔබගේ අවශ්‍යතාවයට අනුව ලීසිං පහසුකම් එක් දිනකින් සලසා දිය හැක අවම මූලික ගෙවීම 1,100,000/-",1adb8917698fac9e,False,False,20,
11979325,riyasewana,https://riyasewana.com/buy/suzuki-wagon-r-sale-kadawatha-11979325,2026-07-18T17:29:29,"2026 Jul 18, 10:48 am",Suzuki Wagon R Fx Safety,Suzuki,Wagon R Fx Safety,,2019,6675000,"Rs. 6,675,000",False,76000,"76,000 km",Hybrid,Manual,660,car,used,Kadawatha,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,"Suzuki wagonr FX hybrid car for sale Original condition car YOR 2019 YOM 2018 1st owner Hybrid Safety Push start Idle stop Auto break Auto lights Head up display Lane departure warning Parking sensors Power mirrors Power sutures Call me for more informations Leasing facility can be arranged according to your need within one day Minimum down payment 1,500,000/- ඔබගේ අවශ්‍යතාවයට අනුව ලීසිං පහසුකම් එක් දිනකින් සලසා දිය හැක අවම මූලික ගෙවීම 1,500,000/-",813e7458ff87dc83,False,False,35,
11979323,riyasewana,https://riyasewana.com/buy/suzuki-wagon-r-sale-gampaha-11979323,2026-07-18T17:29:29,"2026 Jul 18, 10:48 am",Suzuki Wagon R FX Safety,Suzuki,Wagon R FX Safety,,2018,6950000,"Rs. 6,950,000",False,160000,"160,000 km",Hybrid,Automatic,600,car,used,Gampaha,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,push start 4 way camaraderie multifuntion home use,5dacfc66ad0d33ea,False,False,18,
11873803,riyasewana,https://riyasewana.com/buy/bmw-318i-m-sale-malabe-11873803,2026-07-18T17:29:29,"2026 Jul 18, 10:49 am",BMW 318i M Sport Estoril Blue,BMW,318i M Sport Estoril Blue,,2018,,Negotiable,True,35000,"35,000 km",Petrol,Automatic,1500,car,used,Malabe,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,"🔥 BMW 318i M Sport 2018 – Estoril Blue Metallic 🔥 A very rare BMW color in Sri Lanka 🇱🇰 ✅ 1st Owner ✅ Apple CarPlay ✅ Original M Sport Wheels ✅ Black Alcantara Interior ✅ 360° Park Assist ✅ Cruise Control ✅ LED Daytime Running Lights ✅ Electrically Retractable Mirrors ✅ Full Service History Available ✅ Import Documents Available ✅ Brand New Set of 4 Tires ✅ Full Exhaust System With Valtronic 📌 Mileage: 35,000 Miles 📌 Year of Registration (YOR): 2018 📌 Year of Manufacture (YOM): 2016 Well-maintained vehicle in excellent condition. 📞 Contact: 077 777 7322",c8a6ead636410016,False,False,816,
11979334,riyasewana,https://riyasewana.com/buy/micro-panda-sale-badulla-11979334,2026-07-18T17:29:29,"2026 Jul 18, 10:49 am",Micro Panda,Micro,Panda,,2015,,Negotiable,True,73500,"73,500 km",Petrol,Manual,1000,car,used,Badulla,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,"🚗 Micro Panda 2015 – Excellent Condition ✅ 2015 Model ✅ Full Option ✅ Excellent Running Condition ✅ Brand New Battery ✅ Brand New Tyres ✅ Well Maintained & Ready to Drive ✅ Smooth Engine & Comfortable Ride A reliable, fuel-efficient city car that's perfect for daily use. No repairs needed—just buy and drive! 📞 Serious buyers only. Contact for more details, photos, and inspection.",b203b08ab169e183,False,False,21,
11979371,riyasewana,https://riyasewana.com/buy/mazda-familia-323-sale-moratuwa-11979371,2026-07-18T17:29:29,"2026 Jul 18, 10:52 am",Mazda Familia 323,Mazda,Familia 323,,1994,,Negotiable,True,111,111 km,Petrol,Manual,1300,car,used,Moratuwa,AIR CONDITION|POWER STEERING,"18-####! Mazda familia 323 A/C (power) Central lock Good condition Location : මොරටුව Call me for details""",1d4a6643e93080ca,False,False,16,mileage_implausibly_low
11972418,riyasewana,https://riyasewana.com/buy/audi-a3-sale-kurunegala-11972418,2026-07-18T17:29:29,"2026 Jul 17, 11:22 am",Audi A3,Audi,A3,,2023,,Negotiable,True,18000,"18,000 km",Petrol,Automatic,1000,car,reconditioned,Kurunegala,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,Electric sheet Original yellow wheels Orange set reverse camara Advance package,2bece5213b5740b6,True,True,109,
11937840,riyasewana,https://riyasewana.com/buy/honda-n-box-sale-gampaha-11937840,2026-07-18T17:29:29,"2026 Jul 18, 10:49 am",Honda N Box Custom,Honda,N Box Custom,,2024,8975000,"Rs. 8,975,000",False,5500,"5,500 km",Petrol,Automatic,650,car,reconditioned,Gampaha,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,Alloy wheel Power Door Push Start Multiy funtion Reverse Sensor safety break reverse camera original carpet Door visors Rear wiper,0c35b7837e676f98,False,False,420,
11979349,riyasewana,https://riyasewana.com/buy/audi-a8-lwb-sale-colombo-11979349,2026-07-18T17:29:29,"2026 Jul 18, 10:51 am",Audi A8 LWB Straight Petrol,Audi,A8 LWB Straight Petrol,,2016,24500000,"Rs. 24,500,000",False,100000,"100,000 km",Petrol,Automatic,3000,car,used,Colombo,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,"🛑 Audi A8 3.0L Straight Petrol 2016🛑 Prize = 24.5M (negotiable) Contact number = 0777533197 *Engine and Performance:* - 3.0L TFSI V6 petrol engine - 310 horsepower and 440 Nm of torque - 0-100 km/h in just 5.9 seconds - Top speed electronically limited to 250 km/h - 8-speed tiptronic automatic transmission - quattro all-wheel drive system for enhanced traction and stability *Exterior:* - Sleek and aerodynamic design with a distinctive single-frame grille - LED headlights with Audi Matrix Beam technology - 20-inch alloy wheels with a stylish design - Rear spoiler and chrome accents for added elegance *Interior:* - Luxurious leather upholstery with premium finishes and attention to detail - Spacious cabin with ample legroom and headroom for all passengers - Advanced infotainment system with MMI interface and 8.3-inch display - Audi Virtual Cockpit digital instrument cluster - Ambient lighting and climate control for ultimate comfort *Safety and Technology:* - Advanced safety features including adaptive cruise control, lane departure warning, and blind spot monitoring - Audi's pre-sense system for enhanced collision protection - Bang & Olufsen 3D Advanced Sound System with 23 speakers - Connectivity options including Bluetooth, Wi-Fi, and Audi Connect *Other Features:* - Automatic parking system with park assist - Rearview camera and 360-degree camera system - Power-adjustable seats with memory function - Sunroof and heated steering wheel for added comfort",46e18bfda4464800,False,False,15,
11979332,riyasewana,https://riyasewana.com/buy/suzuki-alto-sale-kuliyapitiya-11979332,2026-07-18T17:29:29,"2026 Jul 18, 10:49 am",Suzuki Alto,Suzuki,Alto,,2015,4065000,"Rs. 4,065,000",False,93000,"93,000 km",Petrol,Manual,800,car,used,Kuliyapitiya,AIR CONDITION|POWER STEERING|POWER WINDOW,2nd Owner Original mileage New battery Reverse sensor No accident Running condition 100% Brand new condition,73a74e004b1ce426,False,False,37,
11979320,riyasewana,https://riyasewana.com/buy/toyota-aqua-sale-ja-ela-11979320,2026-07-18T17:29:29,"2026 Jul 18, 10:48 am",Toyota Aqua,Toyota,Aqua,,2013,7090000,"Rs. 7,090,000",False,199000,"199,000 km",Petrol,Automatic,1500,car,used,Ja-Ela,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,2013 Manufactured & Registered 3rd Owner S Grade LED Head Lights Battery ABS Replaced Call for more information,4a2326c64ab2287e,False,False,52,
11976288,riyasewana,https://riyasewana.com/buy/honda-insight-sale-piliyandala-11976288,2026-07-18T17:29:29,"2026 Jul 17, 11:00 pm",Honda Insight,Honda,Insight,,2011,7350000,"Rs. 7,350,000",False,166000,"166,000 km",Petrol,Automatic,1300,car,used,Piliyandala,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,Honda insight for sale in Piliyandala • Brand - Honda • Model - Insight-ZE2 • Year of Manufacture - 2011 • Registered Year - 2013 • Price - Negotiable • Transmission - Auto • Body Type - Sedan • Fuel Type - Petrol • Engine Capacity - 1300cc • Mileage - 166000km • shock absorber(KYB)/ Links / calipper pins Replaced • Engine Tune up done (plugs replaced-NGK) • New Tyres • 12v Battery Replaced (Warranty remain),6736b7261539a3df,False,True,139,
11961668,riyasewana,https://riyasewana.com/buy/toyota-premio-sale-chilaw-11961668,2026-07-18T17:29:29,"2026 Jul 18, 10:49 am",Toyota Premio,Toyota,Premio,,2018,,Negotiable,True,81000,"81,000 km",Petrol,Automatic,1490,car,used,Chilaw,AIR CONDITION|POWER STEERING|POWER MIRROR|POWER WINDOW,"🚘 FOR SALE – Toyota Premio 2018 (Pearl White) 🚘 ✨ Toyota Lanka Maintained | 2nd Owner (Same day transfer from permit holder)| Genuine Mileage A well-maintained, family-used Toyota Premio(2018) in excellent condition. Personally imported and serviced exclusively at Toyota Lanka. Smooth driving experience, excellent fuel economy, and packed with premium safety and comfort features. 🔹 Vehicle Details ▪ Model: Toyota Premio ▪ Year of Manufacture / Registration: 2018 ▪ Engine: 1490CC Petrol ▪ Transmission: Automatic ▪ Colour: Pearl White ▪ Ownership: 2nd Owner(Transferred same day from permit holder) ▪ Mileage: 81,000km ▪ Toyota Lanka Full Service History(80,000 major service done - no any issue identified) 🔹 Features & Options ✅ Push Start with Smart Key (2 Keys) ✅ Keyless Entry & Central Locking ✅ Auto Headlights & Auto Wipers ✅ HID / LED Headlights ✅ Climate Control A/C ✅ ECO Mode ✅ Power Mirrors with Auto Folding ✅ Front & Rear Armrests ✅ Original Tinted Glass ✅ Original Carpets ✅ Front & Rear Parking Sensors ✅ Rear Camera (Night Vision) ✅ Fog Lamps ✅ Original Alloy Wheels 🔹 Toyota Safety Sense Features ✅ City Active Brake System ✅ Lane Departure Warning System ✅ Dual Airbags ✅ ABS Braking System 🔹 Condition ✔ 100% Running Condition ✔ Excellent Interior & Exterior ✔ Carefully Home Used Vehicle ✔ Smooth & Comfortable Driving Experience ✔ Accident-Free & Well Maintained 💰 Price: LKR 16.5 Million (Negotiable) 📞 Contact for inspection and more details. 0711890104 ⚠️ Genuine buyers only. No brokers please.",340f5994b18f66f0,False,False,224,
